510896484375.000000,7345.000000
510897613527.000000,7393.000000
510898651126.000000,8097.000000
510899688724.000000,8434.000000
510900695805.000000,8930.000000
510901733403.000000,8866.000000
510902740484.000000,9666.000000
510903747564.000000,10274.000000
510904785163.000000,10418.000000
510905792243.000000,10450.000000
510906799324.000000,10946.000000
510907836922.000000,11522.000000
510908844003.000000,11314.000000
510909851083.000000,11522.000000
510910888682.000000,12066.000000
510911895762.000000,12323.000000
510912902843.000000,12563.000000
510913940441.000000,12547.000000
510914947522.000000,12915.000000
510915954602.000000,13171.000000
510916015625.000000,12899.000000
510917022705.000000,13155.000000
510918029786.000000,12979.000000
510919067384.000000,13395.000000
510920074465.000000,13299.000000
510921081545.000000,13187.000000
510922119144.000000,13331.000000
510923126224.000000,13251.000000
510924133305.000000,13091.000000
510925170903.000000,13235.000000
510926177984.000000,12819.000000
510927185064.000000,13075.000000
510928222663.000000,12771.000000
510929229743.000000,12323.000000
510930236824.000000,12467.000000
510931274422.000000,12258.000000
510932281503.000000,12178.000000
510933288583.000000,11682.000000
510934326182.000000,11810.000000
510935333262.000000,11394.000000
510936340343.000000,10882.000000
510937377941.000000,10274.000000
510938385022.000000,10146.000000
510939392102.000000,9730.000000
510940429687.000000,9378.000000
510941436768.000000,9122.000000
510942474366.000000,8418.000000
510943481447.000000,8258.000000
510944488527.000000,8097.000000
510945526126.000000,7601.000000
510946533206.000000,7361.000000
510947540287.000000,6497.000000
510948577885.000000,6609.000000
510949584966.000000,6161.000000
510950592046.000000,5457.000000
510951629645.000000,5041.000000
510952636725.000000,4801.000000
510953643806.000000,4785.000000
510954681404.000000,4401.000000
510955688485.000000,3488.000000
510956695565.000000,3408.000000
510957733164.000000,3312.000000
510958740244.000000,3280.000000
510959747325.000000,2512.000000
510960784923.000000,2320.000000
510961792004.000000,2272.000000
510962799084.000000,2128.000000
510963836683.000000,1424.000000
510964874268.000000,1504.000000
510965881348.000000,1408.000000
510966888429.000000,1472.000000
510967895509.000000,960.000000
510968933108.000000,848.000000
510969940188.000000,1424.000000
510970947269.000000,784.000000
510971984867.000000,1120.000000
510972991948.000000,1264.000000
510973999028.000000,1200.000000
510975036627.000000,1408.000000
