0.000000,0.069288
0.001954,0.092653
0.003954,0.163552
0.005954,0.262650
0.007905,0.369000
0.009910,0.470515
0.011966,0.563168
0.013909,0.631650
0.015957,0.653404
0.017909,0.628428
0.019958,0.578476
0.021957,0.490657
0.023958,0.383502
0.025909,0.269096
0.027911,0.174832
0.029906,0.100710
0.031906,0.061231
0.033907,0.064454
0.035907,0.129714
0.037944,0.203836
0.039905,0.296489
0.041907,0.411701
0.043962,0.513216
0.045937,0.595395
0.047906,0.634873
0.049906,0.646152
0.051957,0.617954
0.053928,0.546249
0.055938,0.445539
0.057907,0.344829
0.059940,0.238480
0.061960,0.148244
0.063939,0.091847
0.065940,0.058009
0.067909,0.092653
0.069936,0.145827
0.071913,0.223978
0.073921,0.332744
0.075908,0.443122
0.077909,0.535775
0.079903,0.609897
0.081903,0.651792
0.083903,0.641318
0.085904,0.597006
0.087911,0.518856
0.089904,0.418952
0.091941,0.318242
0.093906,0.211087
0.095906,0.123268
0.097906,0.078151
0.099905,0.066871
0.101903,0.103932
0.103913,0.163552
0.105905,0.264262
0.107970,0.371417
0.109943,0.476960
0.111907,0.568807
0.113908,0.632456
0.115915,0.649375
0.117966,0.634067
0.119983,0.573642
0.121913,0.486629
0.123911,0.389142
0.125915,0.276347
0.127933,0.182889
0.129961,0.096681
0.131911,0.060426
0.133910,0.067677
0.135932,0.112795
0.137951,0.197391
0.139918,0.296489
0.141934,0.414923
0.143935,0.514827
0.145914,0.588144
0.147916,0.646958
0.149910,0.642930
0.151964,0.621176
0.153913,0.550277
0.155936,0.459236
0.157915,0.344829
0.159919,0.238480
0.161917,0.148244
0.163953,0.087013
0.165932,0.060426
0.167919,0.083790
0.169923,0.145827
0.171970,0.220755
0.173916,0.333550
0.175918,0.439094
0.177934,0.533358
0.179920,0.608286
0.181929,0.653404
0.183955,0.646958
0.185960,0.609091
0.187921,0.519661
0.189914,0.420563
0.191979,0.317436
0.193974,0.208670
0.195931,0.119240
0.197931,0.072511
0.199917,0.055592
0.201966,0.092653
0.203952,0.161941
0.205942,0.254594
0.207915,0.369000
0.209934,0.465681
0.211909,0.563973
0.213913,0.630039
0.215908,0.647764
0.217920,0.630039
0.219959,0.576059
0.221909,0.502742
0.223941,0.390753
0.225937,0.282792
0.227948,0.181277
0.229957,0.094264
0.231952,0.063648
0.233959,0.064454
0.235935,0.117629
0.237910,0.195779
0.239914,0.299712
0.241908,0.406061
0.243911,0.498714
0.245938,0.586532
0.247945,0.643735
0.249906,0.655821
0.251906,0.618759
0.253967,0.552694
0.255937,0.455207
0.257908,0.351275
0.259912,0.244926
0.261907,0.155496
0.263917,0.090236
0.265918,0.055592
0.267915,0.072511
0.269942,0.132131
0.271903,0.228812
0.273903,0.336773
0.275910,0.430231
0.277906,0.532552
0.279903,0.609897
0.281903,0.646958
0.283934,0.637290
0.285903,0.597812
0.287906,0.518856
0.289902,0.425397
0.291908,0.315825
0.293909,0.208670
0.295947,0.129714
0.297907,0.069288
0.299907,0.068482
0.301906,0.099904
0.303919,0.157913
0.305905,0.251371
0.307911,0.361749
0.309907,0.468904
0.311906,0.570419
0.313961,0.634873
0.315933,0.644541
0.317907,0.642930
0.319905,0.577670
0.321907,0.485823
0.323969,0.385919
0.325908,0.270707
0.327908,0.188528
0.329955,0.111989
0.331955,0.070900
0.333906,0.074928
0.335904,0.109572
0.337917,0.193362
0.339905,0.285209
0.341955,0.403644
0.343906,0.505965
0.345905,0.591366
0.347928,0.630039
0.349908,0.651792
0.351926,0.621176
0.353912,0.549471
0.355908,0.461653
0.357928,0.346441
0.359942,0.238480
0.362022,0.149050
0.363919,0.086207
0.365923,0.058814
0.367956,0.078151
0.369909,0.132131
0.371955,0.212699
0.373921,0.326299
0.375913,0.427008
0.377922,0.539803
0.379972,0.605869
0.381932,0.644541
0.383915,0.642930
0.385912,0.606674
0.387917,0.523690
0.389918,0.420563
0.391912,0.312602
0.393921,0.210282
0.395969,0.127297
0.397918,0.074928
0.399929,0.067677
0.401967,0.086207
0.403915,0.157107
0.405938,0.252177
0.407928,0.367388
0.409924,0.460847
0.411925,0.568002
0.413974,0.621982
0.415919,0.646152
0.417929,0.642124
0.419972,0.584115
0.421970,0.494685
0.423951,0.398004
0.425918,0.286015
0.427918,0.186917
0.429934,0.103932
0.431925,0.061231
0.433913,0.066065
0.435943,0.112795
0.437920,0.183694
0.439973,0.287626
0.441962,0.404450
0.443913,0.486629
0.445928,0.588949
0.447920,0.639707
0.449963,0.649375
0.451967,0.626816
0.453910,0.559139
0.455917,0.464070
0.457913,0.351275
